HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
78841,78476,2016,10,22,22
201168,200305,2016,11,2,16
233032,232125,2016,11,4,14
179343,178603,2016,11,10,20
82669,82346,2016,11,14,4
98349,97937,2016,11,16,2
60811,60557,2016,11,20,10
78857,78515,2016,11,25,6
116994,116510,2016,12,26,15
178763,178025,2017,1,18,18
83572,83188,2017,1,24,9
58607,58281,2016,6,13,19
24036,23918,2016,6,19,13
53136,52845,2016,6,24,16
69781,69445,2016,7,24,2
147788,147079,2016,8,10,21
105518,105055,2016,8,19,22
63300,62996,2016,8,21,10
215107,214194,2016,8,22,19
185616,184776,2016,8,31,19
96573,96150,2016,9,4,14
89304,88873,2016,9,14,4
85808,85404,2016,10,8,21
88117,87714,2016,10,21,8
206017,205216,2016,10,25,17
94570,94153,2016,10,30,22
87011,86653,2016,11,3,3
150877,150348,2016,11,11,13
60744,60438,2016,11,13,11
143078,142555,2016,11,17,22
178570,177848,2016,11,18,18
88397,88011,2016,11,20,23
187827,187087,2016,11,22,17
135024,134458,2016,11,23,20
86836,86437,2016,12,25,19
47943,47683,2016,6,2,8
34191,34025,2016,6,8,2
83149,82764,2016,7,2,12
82510,82135,2016,7,4,0
99116,98635,2016,7,8,22
93809,93379,2016,7,12,2
96481,96029,2016,7,15,22
86247,85796,2016,7,22,8
183654,182786,2016,7,22,15
78153,77749,2016,7,24,12
86604,86176,2016,7,24,13
179492,178663,2016,7,27,13
87400,86975,2016,8,2,6
80762,80338,2016,8,6,2
86166,85715,2016,8,7,22
98663,98170,2016,8,22,7
255524,254622,2016,8,29,16
100199,99737,2016,9,5,11
58207,57951,2016,9,11,5
236911,235958,2016,10,24,17
209127,208282,2016,10,25,16
58473,58205,2016,11,5,9
73245,72937,2016,11,9,5
77837,77534,2016,11,25,1
106240,105728,2016,11,26,16
82310,81937,2016,12,2,7
100502,100020,2016,12,7,2
53956,53688,2016,12,24,7
86379,86006,2016,12,25,15
98425,97952,2017,1,8,17
87306,86873,2017,1,17,8
23036,22932,2016,6,5,0
77917,77518,2016,7,2,2
99014,98574,2016,7,19,0
145330,144551,2016,8,2,21
71862,71514,2016,8,21,2
188688,187881,2016,8,26,18
79578,79215,2016,8,28,12
141561,141026,2016,8,30,11
134467,133914,2016,9,22,22
194696,193948,2016,10,17,20
225657,224816,2016,10,20,17
89841,89474,2016,10,29,0
327935,327165,2016,10,31,13
89546,89132,2016,11,30,8
123873,123358,2016,12,2,22
88000,87584,2016,12,22,2
210797,210352,2016,12,27,13
76788,76436,2016,12,28,8
165290,164588,2017,1,24,20
99447,98958,2016,6,25,17
73916,73543,2016,7,2,3
69770,69428,2016,7,3,2
178978,178142,2016,7,11,19
122064,121526,2016,7,19,11
179554,178710,2016,8,5,18
83397,83036,2016,8,18,5
94057,93587,2016,8,20,20
96351,95868,2016,8,30,8
156142,155615,2016,9,1,11
71401,71015,2016,9,11,1
288627,287711,2016,9,12,15
217544,216789,2016,9,15,12
88682,88304,2016,10,4,4
88411,87988,2016,11,1,9
230223,229451,2016,11,1,13
200584,199778,2016,11,7,19
93908,93475,2016,11,9,1
72469,72129,2016,11,13,1
61386,61097,2016,11,19,7
116492,115995,2016,11,30,23
220851,220085,2016,12,9,15
95814,95364,2016,12,15,9
123551,123143,2017,1,6,12
90156,89768,2017,1,12,6
48429,48154,2016,6,1,21
27129,27009,2016,6,5,13
29400,29252,2016,6,13,5
32052,31895,2016,6,21,1
240361,239475,2016,8,29,17
102475,102015,2016,8,31,1
99392,98877,2016,9,5,21
88590,88200,2016,9,21,5
109314,108805,2016,9,27,10
95909,95523,2016,10,14,23
111086,110616,2016,10,20,23
97258,96838,2016,10,23,14
94690,94217,2016,10,23,20
96306,95870,2016,10,27,9
200882,200338,2016,10,28,12
78447,78038,2016,11,5,22
157552,156902,2016,11,11,17
103625,103158,2016,11,17,11
86734,86366,2016,11,22,5
125965,125469,2016,11,28,23
71181,70856,2016,12,4,5
94194,93808,2016,12,5,4
74891,74534,2016,12,28,10
157417,156756,2016,12,28,18
100839,100397,2017,1,5,0
153715,153191,2017,1,5,13
54929,54673,2017,1,8,9
88874,88474,2017,1,9,8
209242,208458,2017,1,9,19
236983,236189,2017,1,12,15
81247,80921,2017,1,13,5
68387,68136,2017,1,15,12
87946,87526,2017,1,19,9
78268,77940,2017,1,24,6
72353,72076,2017,1,26,6
65673,65373,2017,1,29,3
126276,125757,2016,6,24,13
87749,87311,2016,6,29,4
125625,125074,2016,7,4,15
59922,59619,2016,7,10,10
80089,79737,2016,7,15,4
150610,149879,2016,7,15,19
204119,203225,2016,7,19,15
112473,112002,2016,8,30,0
108335,107862,2016,9,10,15
108884,108394,2016,9,15,10
87747,87314,2016,9,24,1
54,54,2016,10,9,15
93271,92856,2016,10,10,7
65689,65383,2016,10,15,9
154343,153695,2017,1,4,21
69449,69170,2017,1,21,4
80564,80207,2017,1,24,8
61463,61132,2016,6,14,16
72915,72490,2016,6,16,14
94896,94436,2016,7,24,14
95329,94846,2016,7,30,13
224675,223852,2016,8,26,15
99894,99440,2016,9,1,9
104131,103661,2016,9,9,1
116433,115787,2016,9,27,23
76893,76535,2016,10,15,23
107070,106617,2016,10,23,15
77341,77060,2016,10,31,5
85508,85133,2016,12,3,13
100437,100045,2016,12,13,3
171124,170373,2016,12,14,20
191956,191294,2016,12,20,14
161628,160956,2016,12,27,18
82133,81778,2017,1,5,5
66854,66565,2017,1,29,1
120931,120448,2017,1,31,22
45302,45047,2016,6,7,9
42384,42131,2016,6,9,7
24433,24320,2016,6,11,21
44225,43984,2016,6,21,11
98192,97668,2016,6,26,15
180226,179424,2016,6,27,19
111878,111361,2016,7,4,17
84338,83873,2016,7,6,9
59098,58796,2016,7,9,6
66397,66074,2016,7,17,4
186141,185276,2016,7,18,18
72538,72119,2016,7,23,23
93288,92773,2016,8,21,21
93178,92810,2016,8,29,3
109282,108791,2016,8,30,23
90526,90092,2016,9,2,9
94905,94436,2016,9,6,7
89426,89044,2016,9,7,6
98976,98526,2016,9,9,2
90295,89828,2016,11,6,21
93504,93110,2016,11,21,6
222531,221702,2016,12,5,18
67567,67285,2016,12,18,5
135066,134562,2017,1,26,22
36574,36406,2016,6,16,22
58854,58544,2016,6,22,16
89363,88896,2016,7,16,20
168701,167837,2016,7,20,16
109382,108888,2016,9,1,0
122706,122156,2016,10,12,23
79393,79082,2016,10,23,12
177023,176239,2016,10,28,19
102889,102397,2016,10,29,18
80976,80607,2016,11,27,13
95702,95276,2016,11,27,15
114683,114207,2016,11,29,1
84658,84293,2016,12,10,23
98732,98252,2016,12,18,19
195442,194694,2016,12,19,18
70511,70191,2016,12,23,10
141895,141526,2016,12,27,12
60325,60100,2017,1,7,11
89788,89378,2017,1,11,7
63351,63019,2016,6,14,18
27085,26946,2016,6,18,14
120864,120274,2016,9,24,16
154011,153314,2016,10,12,21
201794,201220,2016,10,21,12
262122,261172,2016,11,3,14
74185,73801,2016,11,5,23
88623,88229,2016,11,14,3
85832,85433,2016,11,23,5
91902,91481,2016,11,26,20
100828,100387,2016,12,4,16
94989,94537,2016,12,10,21
85511,85171,2016,12,16,4
82853,82445,2016,12,21,10
182858,182157,2017,1,25,15
174589,173783,2016,6,30,19
99556,98976,2016,7,24,19
85497,85009,2016,7,24,22
95261,94813,2016,8,1,1
73309,72983,2016,8,28,11
202475,201655,2016,9,19,20
201990,201073,2016,9,20,19
116361,115848,2016,10,2,15
80062,79688,2016,10,15,2
216218,215329,2016,10,17,19
196634,195806,2016,10,19,17
158582,157935,2016,10,27,21
94441,94033,2016,11,28,8
226409,225563,2016,11,29,15
99693,99198,2016,8,25,9
109083,108633,2016,9,9,22
107169,106659,2016,9,22,9
66390,66113,2016,9,25,8
105487,105071,2016,10,30,17
218007,217198,2016,11,3,18
92463,92058,2016,11,18,3
138922,138333,2016,11,25,16
93563,93172,2016,12,1,4
74376,74046,2016,12,4,1
162390,161789,2016,12,30,15
140858,140285,2016,12,30,18
24590,24478,2016,6,5,11
21497,21413,2016,6,11,5
98623,98115,2016,6,30,8
94580,94055,2016,7,29,9
119264,118735,2016,8,8,23
96344,95813,2016,8,23,8
91988,91493,2016,8,30,6
96907,96454,2016,9,1,3
79417,79040,2016,9,3,1
101217,100718,2016,9,29,7
138148,137554,2016,10,26,21
57802,57532,2016,11,5,6
58119,57855,2016,11,6,5
90019,89644,2016,11,24,0
118043,117613,2016,11,28,11
197791,197346,2016,11,28,12
197783,196996,2016,12,14,14
80588,80256,2016,12,28,11
105856,105436,2017,1,19,0
129085,128556,2017,1,24,22
164434,163855,2017,1,26,21
42860,42601,2016,6,6,7
39169,38949,2016,6,7,6
35830,35665,2016,6,9,22
43736,43510,2016,6,17,20
56178,55862,2016,6,20,17
44503,44209,2016,6,22,9
79000,78619,2016,6,24,5
164880,164133,2016,7,1,16
79902,79493,2016,7,6,6
101050,100502,2016,7,9,16
159167,158399,2016,7,12,20
77001,76636,2016,7,16,1
60575,60226,2016,7,16,9
146131,145490,2016,7,20,12
104820,104226,2016,8,3,8
93672,93223,2016,8,8,3
72573,72435,2016,9,6,22
208209,207372,2016,9,7,16
87688,87287,2016,9,11,21
90396,89947,2016,9,16,7
134716,134173,2016,9,21,11
99840,99419,2016,9,22,6
94506,94094,2016,9,25,12
249270,248360,2016,10,4,14
85133,84764,2016,10,14,4
118899,118423,2016,10,31,22
152279,151608,2016,11,9,21
99405,98960,2016,11,21,9
169669,168919,2016,12,7,20
183252,182768,2016,12,12,12
83693,83290,2016,12,20,7
50391,50181,2016,12,25,9
102176,101711,2017,1,15,18
136671,136186,2017,1,17,22
197990,197245,2017,1,18,15
97231,96803,2017,1,22,17
67818,67524,2016,7,3,11
90381,89998,2016,7,9,13
84476,84096,2016,7,11,3
99641,99113,2016,7,13,9
82756,82411,2016,9,5,5
221690,220917,2016,9,7,13
88535,88094,2016,9,13,7
87839,87406,2016,11,3,7
89072,88696,2016,11,7,3
109702,109247,2016,11,14,23
82217,81825,2016,11,19,22
179288,178551,2016,11,22,19
168223,167525,2016,11,23,14
137076,136486,2016,11,30,22
183807,183112,2017,1,5,14
182956,182257,2017,1,6,18
63299,63024,2017,1,14,5
80498,80136,2017,1,18,6
37454,37289,2016,6,3,6
30519,30388,2016,6,6,3
45444,45206,2016,6,8,11
21851,21741,2016,6,11,8
78014,77622,2016,6,25,22
105716,105160,2016,6,28,2
81109,80676,2016,7,17,23
101669,101113,2016,7,23,17
93012,92542,2016,8,5,23
78020,77665,2016,8,6,11
101553,101059,2016,8,11,6
85480,85056,2016,8,23,5
304689,303785,2016,9,12,14
182423,181772,2016,9,14,12
231671,230750,2016,9,26,19
81225,80934,2016,10,30,12
54410,54132,2016,11,6,8
80929,80536,2016,11,8,6
215849,215072,2016,12,5,19
219567,218856,2016,12,9,14
94978,94483,2016,12,14,9
86512,86174,2016,12,19,5
66599,66285,2016,12,30,10
159270,158753,2016,12,30,14
81005,80632,2017,1,25,10
66592,66213,2016,6,13,15
71257,70860,2016,6,15,13
142570,142017,2016,7,7,12
91016,90570,2016,7,12,7
97129,96701,2016,7,15,0
211268,210394,2016,8,30,16
90663,90216,2016,9,10,20
107769,107291,2016,9,20,10
94744,94307,2016,10,9,20
99399,98965,2016,10,20,9
192442,191802,2016,10,25,12
144346,143762,2016,11,21,22
152409,151756,2016,11,22,21
89185,88847,2016,11,25,11
88613,88173,2016,12,7,7
51093,50868,2016,12,25,10
54150,53937,2017,1,1,12
212534,211788,2017,1,6,16
116660,116176,2017,1,12,1
89647,89312,2017,1,16,6
22981,22887,2016,6,4,8
30997,30828,2016,6,8,4
60295,59950,2016,6,9,16
47562,47276,2016,6,16,9
25342,25212,2016,6,19,19
112252,111778,2016,6,27,10
267425,266585,2016,6,27,13
109261,108689,2016,7,4,18
84442,84057,2016,7,18,4
102127,101618,2016,8,4,6
71621,71235,2016,8,6,4
120038,119483,2016,9,5,18
248927,248065,2016,9,6,16
92122,91744,2016,9,9,23
87307,86881,2016,9,16,6
71382,71074,2016,9,18,5
99016,98575,2016,9,23,9
103501,102997,2016,9,29,9
91335,90922,2016,10,27,6
190163,189460,2016,10,27,20
133715,133277,2016,11,4,11
80008,79677,2016,11,11,4
95375,94988,2016,11,28,4
104908,104491,2016,11,30,1
83359,83012,2017,1,8,14
53955,53697,2017,1,14,8
179543,179059,2017,1,26,13
52122,51891,2017,1,28,10
128967,128470,2016,11,1,22
152646,151940,2016,11,15,21
286096,285233,2016,11,21,15
109760,109303,2016,11,22,1
124010,123423,2016,6,27,22
65774,65463,2016,7,10,11
105219,104774,2016,7,11,10
134772,134143,2016,7,29,21
189516,188714,2016,8,12,17
168110,167438,2016,8,17,12
88339,87985,2016,8,24,4
91533,91120,2016,8,26,3
79284,78935,2016,9,2,5
91254,90827,2016,9,5,2
103923,103442,2016,9,10,17
84936,84591,2016,9,11,13
141430,140985,2016,9,13,11
70823,70504,2016,9,17,10
95493,95027,2016,9,28,3
115196,114614,2016,10,1,18
73,73,2016,10,7,11
104980,104507,2016,10,9,17
86287,85858,2016,10,11,7
104486,104025,2016,10,17,9
109522,108990,2016,10,18,1
113180,112714,2016,11,1,23
94629,94223,2016,11,7,10
149820,149220,2016,11,9,13
87702,87269,2016,11,10,7
56196,55919,2016,11,13,9
171915,171175,2016,11,16,20
103499,103031,2016,11,20,16
99322,98880,2016,11,23,1
216799,216044,2016,12,8,17
56384,56134,2016,12,17,8
84236,83869,2016,12,24,16
96474,95996,2017,1,8,20
77750,77406,2017,1,20,8
57854,57533,2016,6,9,19
20709,20615,2016,6,19,9
23660,23554,2016,6,19,21
57685,57345,2016,6,21,19
58805,58477,2016,6,25,9
75277,74919,2016,7,3,23
165400,164627,2016,7,14,20
184830,183928,2016,7,20,14
78711,78350,2016,7,23,0
71522,71199,2016,7,23,3
111698,111129,2016,8,16,23
207825,206949,2016,8,23,16
106541,105995,2016,8,27,17
210674,209821,2016,9,6,19
100267,99785,2016,9,19,6
68921,68608,2016,9,25,6
84766,84387,2016,10,4,5
83980,83636,2016,10,5,4
336226,335267,2016,10,24,13
82580,82249,2016,12,24,15
95028,94571,2016,12,28,2
179332,178691,2017,1,9,21
54847,54615,2017,1,21,9
68861,68463,2016,6,14,15
75958,75534,2016,6,15,14
80991,80556,2016,6,24,8
138697,138029,2016,7,14,21
205425,204498,2016,7,21,14
180498,179587,2016,7,26,18
212362,211563,2016,7,28,13
66289,65908,2016,7,30,10
61218,60964,2016,7,31,5
115222,114594,2016,8,3,23
187500,186570,2016,8,9,19
89379,88945,2016,8,19,9
96510,96053,2016,8,23,3
91704,91289,2016,8,24,6
182298,181511,2016,9,8,19
103720,103202,2016,9,19,8
102767,102217,2016,9,27,9
244764,243848,2016,10,3,17
93827,93435,2016,10,17,3
65368,65097,2016,10,29,5
61516,61253,2016,10,30,7
84009,83693,2016,11,1,3
102567,102155,2016,11,3,1
80591,80239,2016,11,13,13
132889,132325,2016,11,16,22
206916,206116,2016,11,22,16
58031,57744,2017,1,1,1
192028,191281,2017,1,17,19
192418,191718,2017,1,19,17
94873,94509,2017,1,20,23
187636,186942,2017,1,23,20
87502,87079,2016,8,2,3
92771,92285,2016,8,2,8
113398,112763,2016,8,3,2
98950,98518,2016,8,8,2
102113,101605,2016,8,13,19
225321,224605,2016,8,19,13
231777,230961,2016,8,26,14
166861,166250,2016,8,31,12
88039,87682,2016,9,1,5
96224,95793,2016,9,3,13
97619,97206,2016,9,5,1
92302,91881,2016,9,13,3
197908,197130,2016,10,3,20
181519,180824,2016,10,14,19
217950,217032,2016,10,19,14
91852,91495,2016,10,20,3
148962,148475,2016,11,25,14
51227,50991,2016,12,31,8
55849,55591,2017,1,7,10
85928,85536,2017,1,10,7
200300,199610,2017,1,24,14
195691,195005,2017,1,31,16
22509,22396,2016,6,19,23
54980,54650,2016,6,23,19
206753,205857,2016,7,14,15
191166,190392,2016,7,15,14
131929,131390,2016,7,28,11
199730,198858,2016,8,2,14
116649,116063,2016,8,3,0
96954,96587,2016,8,8,0
72803,72415,2016,8,14,2
161138,160499,2016,8,18,21
104429,103901,2016,8,21,18
78827,78454,2016,8,27,22
88743,88357,2016,8,29,4
86794,86459,2016,10,24,4
100988,100530,2016,10,26,0
109123,108652,2016,11,17,0
93146,92731,2016,11,28,7
174803,174086,2017,1,13,19
179386,178848,2017,1,19,13
106629,106248,2017,1,25,12
90209,89748,2016,6,26,21
94905,94421,2016,7,3,15
80670,80288,2016,7,9,12
95082,94587,2016,7,12,9
134034,133389,2016,7,13,21
86675,86252,2016,7,15,3
200967,200131,2016,7,21,13
70545,70205,2016,7,24,11
193580,192782,2016,8,2,13
81564,81159,2016,8,13,2
206829,206190,2016,9,7,12
85024,84647,2016,9,12,7
71599,71311,2016,11,4,5
64665,64405,2016,11,5,4
91651,91258,2016,11,24,7
92486,91993,2016,12,7,9
80437,80068,2016,12,9,7
223028,222127,2016,7,11,15
121160,120711,2016,7,15,11
190331,189467,2016,7,25,18
92785,92362,2016,9,5,22
86519,86201,2016,9,10,12
105781,105370,2016,9,12,10
91427,91030,2016,9,22,5
109636,109148,2016,9,30,2
82379,82051,2016,10,9,12
100622,100136,2016,10,12,9
80526,80217,2016,10,31,4
262241,261335,2016,11,7,15
77103,76745,2016,11,15,7
95616,95174,2016,11,29,4
100897,100438,2016,12,2,2
84572,84210,2016,12,9,10
62743,62486,2016,12,10,9
155659,154954,2016,12,20,20
75252,74888,2016,12,31,1
177751,177027,2017,1,18,19
188268,187545,2017,1,19,18
83209,82861,2017,1,31,3
113106,112670,2016,6,24,11
108883,108411,2016,8,25,10
99699,99254,2016,9,30,3
82419,82027,2016,10,1,3
107221,106756,2016,10,3,1
128933,128381,2016,10,17,22
106850,106323,2016,10,22,17
95337,94728,2016,10,25,8
192596,191732,2016,10,26,18
132284,131819,2016,11,1,11
195258,194710,2016,11,4,12
71270,70955,2016,11,5,11
103704,103242,2016,11,11,1
74361,74024,2016,11,11,5
70558,70217,2016,11,12,4
91689,91214,2016,11,12,20
73711,73391,2016,11,20,12
89653,89296,2016,11,24,6
63045,62764,2016,12,4,11
97101,96711,2016,12,5,0
74639,74309,2016,12,11,4
100625,100131,2016,12,11,20
103067,102659,2016,12,20,11
100847,100380,2016,12,20,23
107820,107352,2016,12,23,20
156973,156300,2016,12,29,15
29212,29056,2016,6,5,20
66395,66025,2016,6,15,16
71597,71172,2016,6,16,15
28657,28504,2016,6,20,5
96593,96152,2016,6,27,0
60807,60514,2016,7,24,9
116454,115874,2016,7,26,22
98287,97838,2016,9,11,17
80554,80173,2016,9,17,11
67291,66967,2016,9,24,7
108693,108179,2016,9,28,1
92116,91701,2016,10,30,23
120727,120254,2016,11,2,11
175799,175051,2016,11,9,17
95673,95194,2016,11,11,2
94040,93584,2016,11,17,9
101917,101494,2016,11,23,0
105255,104767,2016,12,17,17
79254,78944,2017,1,29,14
32014,31849,2016,6,8,0
58105,57796,2016,6,9,17
39618,39402,2016,6,17,9
88186,87774,2016,6,30,5
96428,95992,2016,7,21,0
85231,84776,2016,8,6,0
76698,76312,2016,8,14,0
235569,234712,2016,9,6,17
65117,64807,2016,9,17,6
125628,125039,2016,9,20,22
202201,201382,2016,9,22,20
174745,174257,2016,10,10,11
95952,95582,2016,10,11,10
82289,81945,2016,10,26,4
93280,92844,2016,11,10,10
128558,128016,2016,11,25,17
88411,87976,2016,11,26,21
196395,195559,2016,11,29,19
70107,69862,2016,12,31,13
37404,37222,2016,6,1,2
36244,36042,2016,6,2,1
95364,94873,2016,7,3,16
158219,157435,2016,7,15,18
72370,72017,2016,7,16,3
226995,226077,2016,7,18,15
90031,89601,2016,9,5,10
63402,63116,2016,9,10,5
109422,108931,2016,10,5,0
96131,95670,2016,10,5,9
66744,66431,2016,10,9,5
101361,100922,2016,10,28,2
92607,92206,2016,12,4,22
122713,122246,2016,12,5,23
83951,83591,2016,12,22,4
70586,70271,2016,12,23,5
231611,230819,2017,1,12,16
148790,148364,2017,1,16,12
92543,92171,2017,1,27,23
65222,64864,2016,6,15,17
59420,59086,2016,6,17,15
177021,176116,2016,6,29,16
83409,83004,2016,7,4,4
103310,102773,2016,8,28,19
322289,321374,2016,8,29,14
83309,82916,2016,9,4,21
94184,93770,2016,9,21,4
94328,93901,2016,10,2,23
71483,71181,2016,10,23,2
186780,186188,2016,11,29,13
204423,203639,2016,11,29,17
103194,102816,2016,12,28,12
84983,84647,2017,1,21,0
51178,50976,2017,1,28,7
61848,61505,2016,6,25,10
97790,97295,2016,6,25,18
87030,86613,2016,7,7,9
57549,57272,2016,7,9,7
97659,97117,2016,7,25,8
99366,98852,2016,8,25,7
205255,204389,2016,8,30,17
88618,88185,2016,8,31,6
93336,92867,2016,9,7,7
111361,110854,2016,9,26,9
109118,108673,2016,9,30,10
85340,84829,2016,10,25,5
92914,92368,2016,10,25,6
60569,60282,2016,10,30,9
107243,106727,2016,11,5,15
76758,76388,2016,11,15,5
96635,96212,2016,12,12,0
54828,54583,2017,1,1,2
73660,73300,2017,1,2,1
139856,139275,2017,1,20,21
90791,90366,2017,1,21,20
31244,31073,2016,6,23,23
103699,103179,2016,6,29,0
238411,237762,2016,7,5,12
108179,107706,2016,7,7,11
101913,101460,2016,7,9,15
92859,92425,2016,7,11,7
80345,79950,2016,7,12,5
89079,88575,2016,7,15,9
151256,150508,2016,7,20,20
267472,266560,2016,8,25,14
87128,86701,2016,8,30,4
224627,223717,2016,9,7,15
100085,99604,2016,9,15,7
109479,108963,2016,9,16,22
250655,249703,2016,9,22,16
200405,199570,2016,9,29,20
81224,80801,2016,10,2,0
106505,105992,2016,10,29,17
87033,86631,2016,11,7,7
209763,208989,2016,11,17,18
186215,185509,2016,11,18,17
76090,75716,2016,11,19,23
145839,145198,2016,11,23,19
96289,95827,2016,11,27,21
133283,132825,2016,11,29,12
99853,99451,2016,12,1,3
84983,84636,2016,12,3,1
91942,91566,2016,12,5,7
86174,85793,2016,12,7,5
134621,134074,2016,12,16,21
169797,169107,2016,12,21,16
79600,79235,2016,12,29,11
83316,82920,2017,1,3,8
71199,70864,2017,1,8,3
58623,58306,2016,6,14,20
66449,66066,2016,6,20,14
86779,86348,2016,7,22,23
77169,76779,2016,7,23,22
99187,98678,2016,8,28,20
243954,243118,2016,9,12,17
228441,227448,2016,9,14,15
272199,271157,2016,9,15,14
95349,94906,2016,9,17,12
249181,248218,2016,9,26,18
236356,235447,2016,10,3,18
94340,93937,2016,10,18,3
31633,31626,2016,10,21,23
89609,89177,2016,10,23,21
90250,89850,2016,10,27,3
92615,92210,2016,10,29,20
148976,148405,2016,12,5,22
194541,193815,2016,12,9,17
56990,56752,2016,12,17,9
89766,89415,2016,12,19,0
80160,79806,2016,12,22,5
103972,103487,2016,12,26,21
70962,70678,2016,12,30,5
71587,71227,2017,1,22,0
78609,78251,2017,1,25,8
90919,90527,2017,1,26,2
69876,69446,2016,6,1,13
28362,28236,2016,6,12,15
28151,28001,2016,6,13,1
58758,58477,2016,6,15,12
83670,83232,2016,6,24,6
118186,117594,2016,7,4,16
180055,179266,2016,7,5,18
68257,67896,2016,7,16,4
85077,84707,2016,7,18,5
99680,99102,2016,7,25,9
91124,90654,2016,7,30,3
67720,67373,2016,9,25,7
95504,95039,2016,9,25,22
118303,117779,2016,9,30,1
92683,92296,2016,10,3,4
97248,96806,2016,10,4,3
287264,286574,2016,10,10,13
116265,115764,2016,10,13,10
225222,224418,2016,12,6,15
89248,88869,2016,12,15,6
98285,97841,2016,12,26,22
81022,80626,2017,1,25,9
114041,113592,2017,1,27,22
37074,36867,2016,6,10,10
145657,145143,2016,6,24,12
175105,174375,2016,6,28,12
229492,228715,2016,8,12,13
92468,92062,2016,8,13,12
205284,204316,2016,9,14,18
106640,106139,2016,9,18,14
106911,106460,2016,10,6,10
90837,90450,2016,10,10,6
120984,120496,2016,10,24,10
79666,79333,2016,10,26,5
148183,147608,2016,12,1,22
205933,205374,2016,12,8,13
90191,89775,2016,12,13,8
196140,195367,2016,12,13,17
83376,83061,2016,12,17,13
92503,92103,2016,12,22,1
57851,57571,2016,12,24,6
80594,80247,2016,12,28,6
90406,90018,2017,1,14,0
84851,84475,2017,1,22,23
141128,140610,2017,1,23,22
47996,47723,2016,6,3,20
29556,29423,2016,6,11,16
47609,47346,2016,6,16,11
27219,27073,2016,6,20,3
102307,101831,2016,7,5,23
63928,63607,2016,7,23,5
243620,242832,2016,8,11,12
142388,141896,2016,8,12,11
172676,171937,2016,8,19,19
89344,88894,2016,9,4,20
87304,86915,2016,9,20,4
106107,105612,2016,9,29,2
165274,164584,2016,10,26,20
102960,102476,2016,11,6,16
119182,118694,2016,11,8,12
56806,56548,2016,11,12,8
84970,84600,2016,11,16,6
118911,118434,2016,11,29,0
101495,101094,2016,12,8,11
59566,59328,2016,12,11,8
130083,129611,2017,1,2,14
177340,176600,2017,1,6,19
100973,100468,2017,1,7,19
78347,77967,2017,1,14,2
82944,82589,2017,1,19,6
84208,83867,2017,1,19,7
173842,172989,2016,6,29,18
104114,103648,2016,6,29,23
60832,60526,2016,7,2,8
90661,90231,2016,7,8,2
129588,128929,2016,7,20,21
161253,160483,2016,7,21,20
91576,91121,2016,8,2,7
73355,72962,2016,8,7,2
95968,95489,2016,8,9,9
96041,95587,2016,9,8,9
86875,86450,2016,9,9,8
113417,112889,2016,9,13,23
97931,97453,2016,9,18,21
205019,204049,2016,9,21,18
254421,253601,2016,9,23,13
110915,110382,2016,10,25,0
88455,88052,2016,11,24,4
99316,98822,2016,12,4,20
85223,84886,2016,12,20,4
107855,107385,2017,1,16,23
246913,246154,2017,1,23,16
26885,26745,2016,6,4,20
22427,22320,2016,6,5,9
31439,31281,2016,6,9,5
27305,27181,2016,6,20,4
80451,80079,2016,6,25,0
184231,183520,2016,6,30,12
140039,139397,2016,7,18,21
179119,178184,2016,7,21,18
100915,100404,2016,7,24,16
212839,211936,2016,8,8,19
182042,181163,2016,8,17,19
86441,86009,2016,8,19,8
185154,184365,2016,8,19,17
128737,128135,2016,8,19,21
102766,102216,2016,8,21,19
92033,91623,2016,9,5,6
82687,82308,2016,9,6,5
205881,204981,2016,9,28,17
145585,145008,2016,11,18,21
73560,73227,2016,11,20,0
212056,211247,2016,11,21,18
144507,143859,2016,12,29,18
115884,115364,2016,12,29,22
69133,68828,2016,12,30,6
193466,192719,2017,1,5,15
55399,55129,2017,1,7,8
57067,56797,2017,1,8,7
68662,68378,2017,1,15,5
33183,33027,2016,6,1,4
25589,25480,2016,6,4,1
111963,111406,2016,7,13,22
94693,94218,2016,7,20,0
183963,183205,2016,7,22,13
239512,238631,2016,8,8,16
109973,109493,2016,8,12,0
96020,95520,2016,8,16,8
127836,127358,2016,9,1,22
67969,67662,2016,9,3,4
69996,69694,2016,9,4,3
113543,113040,2016,9,22,1
231008,230142,2016,10,13,17
334004,333111,2016,10,17,13
80360,80046,2016,10,29,2
84238,83893,2016,11,2,4
96029,95580,2016,11,4,2
253836,253090,2016,12,1,14
105726,105249,2016,12,8,0
106936,106447,2016,12,14,1
133548,133002,2016,12,21,21
93457,92996,2016,12,25,17
253104,252312,2017,1,9,16
91275,90873,2017,1,16,9
77085,76768,2017,1,30,7
54322,54018,2016,6,6,20
31551,31416,2016,6,9,0
58423,58093,2016,6,13,17
57201,56919,2016,6,17,13
22878,22785,2016,6,18,21
34951,34754,2016,6,20,6
59081,58731,2016,6,21,18
95018,94543,2016,7,8,0
59567,59252,2016,7,24,8
64546,64187,2016,7,30,9
73657,73294,2016,8,7,0
92571,92137,2016,8,19,23
192295,191450,2016,8,23,19
97165,96683,2016,8,24,7
93103,92600,2016,8,31,8
96894,96427,2016,9,6,0
115907,115367,2016,9,20,23
167787,167064,2016,9,23,20
