"","dt","dnum","hnum","totchib","winchib","xbxchib","xtkchib","xabchib","totcall","wincall","xbxcall","xtkcall","xabcall","actsess","actuser"
"1",2017-02-01 00:00:00,762,18288,983,669,314,199,115,2119,454,1665,1209,456,94781,94403
"2",2017-02-01 01:00:00,762,18289,958,628,330,215,115,1776,378,1398,1037,361,89843,89476
"3",2017-02-01 02:00:00,762,18290,879,596,283,173,110,1470,299,1171,833,338,85513,85183
"4",2017-02-01 03:00:00,762,18291,903,621,282,197,85,1034,203,831,605,226,82130,81816
"5",2017-02-01 04:00:00,762,18292,695,472,223,147,76,753,166,587,438,149,78317,77998
"6",2017-02-01 05:00:00,762,18293,559,396,163,91,72,472,117,355,256,99,73179,72887
"7",2017-02-01 06:00:00,762,18294,435,312,123,70,53,263,67,196,149,47,71672,71388
"8",2017-02-01 07:00:00,762,18295,325,261,64,39,25,152,69,83,56,27,73379,73081
"9",2017-02-01 08:00:00,762,18296,269,208,61,42,19,89,43,46,33,13,76011,75667
"10",2017-02-01 09:00:00,762,18297,290,238,52,26,26,84,29,55,43,12,79723,79361
"11",2017-02-01 10:00:00,762,18298,253,205,48,21,27,77,33,44,27,17,80445,80080
"12",2017-02-01 11:00:00,762,18299,268,210,58,38,20,132,44,88,60,28,84812,84439
"13",2017-02-01 12:00:00,762,18300,351,281,70,36,34,273,98,175,114,61,104679,104306
"14",2017-02-01 13:00:00,762,18301,506,411,95,63,32,615,188,427,289,138,140940,140450
"15",2017-02-01 14:00:00,762,18302,681,561,120,67,53,1106,357,749,494,255,169669,169071
"16",2017-02-01 15:00:00,762,18303,840,695,145,76,69,1338,424,914,601,313,179564,178872
"17",2017-02-01 16:00:00,762,18304,958,806,152,95,57,1603,507,1096,733,363,177739,177041
"18",2017-02-01 17:00:00,762,18305,907,753,154,93,61,1706,599,1107,751,356,164940,164317
"19",2017-02-01 18:00:00,762,18306,1025,801,224,152,72,1824,673,1151,788,363,160314,159668
"20",2017-02-01 19:00:00,762,18307,972,749,223,148,75,2008,689,1319,916,403,159689,159059
"21",2017-02-01 20:00:00,762,18308,1004,749,255,163,92,2208,641,1567,1100,467,150932,150316
"22",2017-02-01 21:00:00,762,18309,1092,793,299,185,114,2444,661,1783,1238,545,138775,138212
"23",2017-02-01 22:00:00,762,18310,1073,745,328,207,121,2484,552,1932,1354,578,117850,117398
"24",2017-02-01 23:00:00,762,18311,1040,709,331,219,112,2304,505,1799,1300,499,98863,98440
"25",2017-02-02 00:00:00,763,18312,1084,737,347,195,152,2149,454,1695,1209,486,93938,93572
"26",2017-02-02 01:00:00,763,18313,1180,781,399,251,148,2093,359,1734,1224,510,91776,91412
"27",2017-02-02 02:00:00,763,18314,1017,666,351,219,132,1664,268,1396,1006,390,87690,87322
"28",2017-02-02 03:00:00,763,18315,968,649,319,188,131,1399,214,1185,843,342,83997,83610
"29",2017-02-02 04:00:00,763,18316,824,575,249,140,109,955,161,794,532,262,80257,79914
"30",2017-02-02 05:00:00,763,18317,585,400,185,120,65,639,129,510,355,155,75737,75402
"31",2017-02-02 06:00:00,763,18318,499,347,152,94,58,245,93,152,115,37,76519,76193
"32",2017-02-02 07:00:00,763,18319,333,257,76,48,28,167,46,121,86,35,78381,78031
"33",2017-02-02 08:00:00,763,18320,271,194,77,48,29,84,38,46,33,13,80581,80226
"34",2017-02-02 09:00:00,763,18321,296,240,56,36,20,74,29,45,32,13,83412,83056
"35",2017-02-02 10:00:00,763,18322,292,244,48,27,21,82,42,40,27,13,83476,83125
"36",2017-02-02 11:00:00,763,18323,332,266,66,46,20,135,42,93,57,36,91364,90981
"37",2017-02-02 12:00:00,763,18324,326,267,59,38,21,220,63,157,106,51,126942,126582
"38",2017-02-02 13:00:00,763,18325,516,415,101,60,41,634,200,434,293,141,185136,184682
"39",2017-02-02 14:00:00,763,18326,750,641,109,65,44,1190,326,864,565,299,220345,219737
"40",2017-02-02 15:00:00,763,18327,784,646,138,82,56,1372,456,916,621,295,222052,221308
"41",2017-02-02 16:00:00,763,18328,881,735,146,93,53,1550,566,984,677,307,216043,215351
"42",2017-02-02 17:00:00,763,18329,986,813,173,108,65,1789,565,1224,820,404,196539,195863
"43",2017-02-02 18:00:00,763,18330,1053,846,207,120,87,1825,647,1178,809,369,189555,188873
"44",2017-02-02 19:00:00,763,18331,922,747,175,109,66,1862,576,1286,868,418,186244,185560
"45",2017-02-02 20:00:00,763,18332,1051,801,250,176,74,2143,692,1451,997,454,174490,173858
"46",2017-02-02 21:00:00,763,18333,1126,801,325,198,127,2281,633,1648,1168,480,159514,158922
"47",2017-02-02 22:00:00,763,18334,1119,787,332,229,103,2540,565,1975,1366,609,132601,132143
"48",2017-02-02 23:00:00,763,18335,1035,712,323,212,111,2318,487,1831,1289,542,107859,107414
"49",2017-02-03 00:00:00,764,18336,1075,725,350,244,106,2200,401,1799,1270,529,99427,99033
"50",2017-02-03 01:00:00,764,18337,963,652,311,207,104,1820,332,1488,1068,420,94696,94276
"51",2017-02-03 02:00:00,764,18338,916,644,272,180,92,1577,316,1261,888,373,88210,87808
"52",2017-02-03 03:00:00,764,18339,905,642,263,181,82,1262,213,1049,748,301,83189,82806
"53",2017-02-03 04:00:00,764,18340,777,554,223,142,81,807,146,661,479,182,76159,75878
"54",2017-02-03 05:00:00,764,18341,575,397,178,108,70,597,136,461,339,122,70429,70127
"55",2017-02-03 06:00:00,764,18342,418,296,122,82,40,309,103,206,152,54,71402,71080
"56",2017-02-03 07:00:00,764,18343,337,231,106,59,47,167,73,94,68,26,72272,71948
"57",2017-02-03 08:00:00,764,18344,337,258,79,51,28,125,45,80,55,25,73827,73499
"58",2017-02-03 09:00:00,764,18345,325,257,68,46,22,74,30,44,34,10,76018,75671
"59",2017-02-03 10:00:00,764,18346,282,230,52,36,16,80,31,49,32,17,75905,75559
"60",2017-02-03 11:00:00,764,18347,304,246,58,33,25,137,43,94,66,28,84409,84058
"61",2017-02-03 12:00:00,764,18348,315,251,64,38,26,289,90,199,127,72,117616,117257
"62",2017-02-03 13:00:00,764,18349,435,352,83,44,39,666,190,476,305,171,170841,170371
"63",2017-02-03 14:00:00,764,18350,621,503,118,76,42,1211,317,894,592,302,195097,194553
"64",2017-02-03 15:00:00,764,18351,815,665,150,91,59,1392,452,940,656,284,195054,194423
"65",2017-02-03 16:00:00,764,18352,846,687,159,89,70,1611,571,1040,737,303,191243,190515
"66",2017-02-03 17:00:00,764,18353,886,686,200,136,64,1705,580,1125,773,352,172080,171413
"67",2017-02-03 18:00:00,764,18354,868,662,206,125,81,1865,613,1252,869,383,165810,165189
"68",2017-02-03 19:00:00,764,18355,933,696,237,163,74,2092,660,1432,1014,418,162285,161642
"69",2017-02-03 20:00:00,764,18356,957,689,268,158,110,2267,699,1568,1091,477,152016,151432
"70",2017-02-03 21:00:00,764,18357,964,703,261,169,92,2496,648,1848,1305,543,135815,135230
"71",2017-02-03 22:00:00,764,18358,968,688,280,192,88,2539,576,1963,1365,598,111469,111043
"72",2017-02-03 23:00:00,764,18359,971,614,357,236,121,2313,506,1807,1281,526,91280,90882
"73",2017-02-04 00:00:00,765,18360,930,579,351,220,131,2203,422,1781,1290,491,81014,80685
"74",2017-02-04 01:00:00,765,18361,920,545,375,251,124,1986,343,1643,1197,446,75048,74717
"75",2017-02-04 02:00:00,765,18362,937,604,333,226,107,1684,264,1420,1033,387,71629,71297
"76",2017-02-04 03:00:00,765,18363,812,556,256,160,96,1367,209,1158,855,303,69083,68773
"77",2017-02-04 04:00:00,765,18364,774,481,293,180,113,1052,177,875,635,240,66334,66045
"78",2017-02-04 05:00:00,765,18365,693,451,242,159,83,778,123,655,480,175,61478,61250
"79",2017-02-04 06:00:00,765,18366,541,370,171,110,61,465,103,362,265,97,58039,57776
"80",2017-02-04 07:00:00,765,18367,385,256,129,84,45,203,49,154,112,42,54452,54208
"81",2017-02-04 08:00:00,765,18368,294,215,79,54,25,157,58,99,67,32,53013,52775
"82",2017-02-04 09:00:00,765,18369,278,201,77,53,24,118,48,70,45,25,53156,52926
"83",2017-02-04 10:00:00,765,18370,252,194,58,40,18,84,31,53,35,18,53936,53709
"84",2017-02-04 11:00:00,765,18371,258,197,61,48,13,117,27,90,63,27,58104,57866
"85",2017-02-04 12:00:00,765,18372,324,246,78,55,23,256,59,197,134,63,66438,66157
"86",2017-02-04 13:00:00,765,18373,444,354,90,61,29,552,127,425,295,130,77785,77491
"87",2017-02-04 14:00:00,765,18374,644,507,137,96,41,1159,230,929,650,279,88451,88126
"88",2017-02-04 15:00:00,765,18375,813,609,204,164,40,1744,330,1414,991,423,96866,96459
"89",2017-02-04 16:00:00,765,18376,924,666,258,178,80,1910,379,1531,1076,455,99735,99323
"90",2017-02-04 17:00:00,765,18377,1137,808,329,206,123,2154,476,1678,1189,489,97755,97364
"91",2017-02-04 18:00:00,765,18378,1171,817,354,225,129,2324,478,1846,1329,517,94655,94215
"92",2017-02-04 19:00:00,765,18379,1148,793,355,210,145,2405,503,1902,1341,561,91692,91271
"93",2017-02-04 20:00:00,765,18380,1163,811,352,225,127,2188,505,1683,1233,450,88444,88018
"94",2017-02-04 21:00:00,765,18381,1130,768,362,252,110,2398,502,1896,1374,522,83099,82745
"95",2017-02-04 22:00:00,765,18382,1181,726,455,323,132,2409,452,1957,1416,541,78050,77678
"96",2017-02-04 23:00:00,765,18383,1128,705,423,294,129,2239,346,1893,1388,505,72092,71758
"97",2017-02-05 00:00:00,766,18384,1080,634,446,287,159,2011,364,1647,1196,451,68595,68291
"98",2017-02-05 01:00:00,766,18385,1108,687,421,271,150,1789,279,1510,1072,438,66011,65713
"99",2017-02-05 02:00:00,766,18386,928,570,358,249,109,1599,235,1364,993,371,66095,65780
"100",2017-02-05 03:00:00,766,18387,906,543,363,276,87,1257,201,1056,785,271,67159,66884
"101",2017-02-05 04:00:00,766,18388,785,506,279,211,68,893,158,735,540,195,66762,66488
"102",2017-02-05 05:00:00,766,18389,692,436,256,169,87,613,126,487,366,121,62431,62197
"103",2017-02-05 06:00:00,766,18390,557,378,179,113,66,398,70,328,237,91,58601,58377
"104",2017-02-05 07:00:00,766,18391,461,319,142,71,71,262,59,203,141,62,55384,55142
"105",2017-02-05 08:00:00,766,18392,346,240,106,63,43,130,37,93,69,24,53109,52878
"106",2017-02-05 09:00:00,766,18393,272,201,71,51,20,90,30,60,46,14,52585,52358
"107",2017-02-05 10:00:00,766,18394,254,185,69,44,25,83,18,65,45,20,53575,53373
"108",2017-02-05 11:00:00,766,18395,264,193,71,36,35,65,20,45,30,15,57003,56763
"109",2017-02-05 12:00:00,766,18396,287,211,76,55,21,173,36,137,96,41,63536,63303
"110",2017-02-05 13:00:00,766,18397,447,334,113,74,39,426,87,339,235,104,71827,71550
"111",2017-02-05 14:00:00,766,18398,616,441,175,108,67,848,178,670,473,197,79917,79628
"112",2017-02-05 15:00:00,766,18399,874,623,251,143,108,1402,258,1144,812,332,86807,86429
"113",2017-02-05 16:00:00,766,18400,943,646,297,165,132,1581,292,1289,917,372,92208,91822
"114",2017-02-05 17:00:00,766,18401,1040,682,358,222,136,2017,357,1660,1187,473,93613,93178
"115",2017-02-05 18:00:00,766,18402,1122,776,346,215,131,2124,393,1731,1227,504,91598,91190
"116",2017-02-05 19:00:00,766,18403,1091,733,358,230,128,2005,384,1621,1161,460,91265,90827
"117",2017-02-05 20:00:00,766,18404,1226,811,415,255,160,2193,410,1783,1308,475,88691,88283
"118",2017-02-05 21:00:00,766,18405,1123,770,353,222,131,1945,394,1551,1154,397,84410,84020
"119",2017-02-05 22:00:00,766,18406,1069,710,359,229,130,1686,336,1350,980,370,78465,78158
"120",2017-02-05 23:00:00,766,18407,911,635,276,163,113,1365,254,1111,799,312,68825,68495
"121",2017-02-06 00:00:00,767,18408,830,581,249,151,98,1209,215,994,725,269,72706,72398
"122",2017-02-06 01:00:00,767,18409,764,487,277,188,89,994,209,785,579,206,79629,79309
"123",2017-02-06 02:00:00,767,18410,852,587,265,165,100,877,184,693,482,211,77536,77214
"124",2017-02-06 03:00:00,767,18411,736,493,243,145,98,616,144,472,342,130,75858,75561
"125",2017-02-06 04:00:00,767,18412,774,531,243,149,94,555,126,429,312,117,82853,82554
"126",2017-02-06 05:00:00,767,18413,677,478,199,125,74,436,100,336,238,98,81350,81018
"127",2017-02-06 06:00:00,767,18414,442,300,142,97,45,210,60,150,107,43,81982,81656
"128",2017-02-06 07:00:00,767,18415,339,259,80,53,27,139,57,82,64,18,83628,83299
"129",2017-02-06 08:00:00,767,18416,298,228,70,38,32,69,21,48,32,16,84774,84379
"130",2017-02-06 09:00:00,767,18417,298,240,58,39,19,76,31,45,31,14,87517,87179
"131",2017-02-06 10:00:00,767,18418,266,221,45,26,19,61,27,34,24,10,87881,87495
"132",2017-02-06 11:00:00,767,18419,297,252,45,26,19,70,32,38,27,11,104267,103888
"133",2017-02-06 12:00:00,767,18420,306,256,50,30,20,210,75,135,97,38,166778,166402
"134",2017-02-06 13:00:00,767,18421,460,384,76,49,27,642,201,441,298,143,252637,252123
"135",2017-02-06 14:00:00,767,18422,672,553,119,82,37,1252,356,896,592,304,274680,274008
"136",2017-02-06 15:00:00,767,18423,804,661,143,100,43,1424,439,985,660,325,251373,250637
"137",2017-02-06 16:00:00,767,18424,927,761,166,101,65,1701,574,1127,782,345,236083,235318
"138",2017-02-06 17:00:00,767,18425,1028,851,177,91,86,1892,637,1255,835,420,207370,206618
"139",2017-02-06 18:00:00,767,18426,1079,856,223,131,92,2025,689,1336,921,415,195451,194823
"140",2017-02-06 19:00:00,767,18427,1104,839,265,153,112,1970,648,1322,911,411,190948,190264
"141",2017-02-06 20:00:00,767,18428,1113,837,276,179,97,2353,668,1685,1155,530,176698,176050
"142",2017-02-06 21:00:00,767,18429,1197,876,321,205,116,2614,723,1891,1319,572,159299,158674
"143",2017-02-06 22:00:00,767,18430,1182,806,376,231,145,2609,599,2010,1419,591,131678,131168
"144",2017-02-06 23:00:00,767,18431,1112,698,414,251,163,2618,561,2057,1486,571,108920,108509
"145",2017-02-07 00:00:00,768,18432,1195,780,415,262,153,2320,496,1824,1322,502,101926,101528
"146",2017-02-07 01:00:00,768,18433,1235,816,419,282,137,2023,400,1623,1169,454,97862,97468
"147",2017-02-07 02:00:00,768,18434,1024,679,345,238,107,1684,318,1366,977,389,91706,91302
"148",2017-02-07 03:00:00,768,18435,951,657,294,195,99,1182,266,916,646,270,87218,86856
"149",2017-02-07 04:00:00,768,18436,726,520,206,141,65,743,164,579,427,152,81925,81554
"150",2017-02-07 05:00:00,768,18437,683,491,192,135,57,600,145,455,328,127,77270,76965
"151",2017-02-07 06:00:00,768,18438,453,313,140,92,48,263,80,183,132,51,77911,77600
"152",2017-02-07 07:00:00,768,18439,393,281,112,73,39,167,67,100,69,31,79558,79198
"153",2017-02-07 08:00:00,768,18440,323,249,74,54,20,110,49,61,45,16,82550,82172
"154",2017-02-07 09:00:00,768,18441,308,232,76,40,36,78,42,36,25,11,83459,83075
"155",2017-02-07 10:00:00,768,18442,288,238,50,25,25,72,28,44,26,18,83439,83045
"156",2017-02-07 11:00:00,768,18443,293,245,48,27,21,130,40,90,54,36,90070,89701
"157",2017-02-07 12:00:00,768,18444,382,308,74,41,33,316,94,222,144,78,120417,120024
"158",2017-02-07 13:00:00,768,18445,515,414,101,66,35,694,229,465,297,168,168180,167743
"159",2017-02-07 14:00:00,768,18446,686,570,116,51,65,1105,329,776,523,253,197089,196435
"160",2017-02-07 15:00:00,768,18447,849,689,160,81,79,1418,500,918,624,294,203286,202554
"161",2017-02-07 16:00:00,768,18448,933,748,185,115,70,1739,624,1115,759,356,197006,196287
"162",2017-02-07 17:00:00,768,18449,935,739,196,127,69,1750,612,1138,781,357,179928,179253
"163",2017-02-07 18:00:00,768,18450,1051,832,219,140,79,1838,645,1193,825,368,175399,174703
"164",2017-02-07 19:00:00,768,18451,1060,829,231,155,76,1982,708,1274,882,392,173774,173118
"165",2017-02-07 20:00:00,768,18452,1058,803,255,176,79,2439,765,1674,1144,530,162749,162074
"166",2017-02-07 21:00:00,768,18453,1152,826,326,197,129,2499,636,1863,1341,522,148122,147533
"167",2017-02-07 22:00:00,768,18454,1169,793,376,250,126,2607,691,1916,1388,528,124565,124048
"168",2017-02-07 23:00:00,768,18455,1154,757,397,264,133,2454,562,1892,1355,537,104434,104049
"169",2017-02-08 00:00:00,769,18456,1180,748,432,286,146,2210,456,1754,1300,454,96803,96397
"170",2017-02-08 01:00:00,769,18457,1100,755,345,221,124,2054,390,1664,1203,461,94122,93731
"171",2017-02-08 02:00:00,769,18458,981,645,336,218,118,1552,304,1248,896,352,88677,88300
"172",2017-02-08 03:00:00,769,18459,908,593,315,193,122,1187,238,949,676,273,85100,84720
"173",2017-02-08 04:00:00,769,18460,788,536,252,162,90,719,153,566,422,144,80535,80192
"174",2017-02-08 05:00:00,769,18461,644,442,202,126,76,475,122,353,263,90,76773,76437
"175",2017-02-08 06:00:00,769,18462,436,327,109,63,46,303,73,230,157,73,77862,77556
"176",2017-02-08 07:00:00,769,18463,371,285,86,53,33,215,57,158,105,53,79470,79144
"177",2017-02-08 08:00:00,769,18464,336,257,79,47,32,96,34,62,44,18,81117,80753
"178",2017-02-08 09:00:00,769,18465,311,244,67,39,28,92,31,61,40,21,84610,84248
"179",2017-02-08 10:00:00,769,18466,320,262,58,41,17,73,17,56,37,19,82538,82189
"180",2017-02-08 11:00:00,769,18467,294,229,65,36,29,131,45,86,54,32,86407,86025
"181",2017-02-08 12:00:00,769,18468,385,299,86,48,38,277,95,182,116,66,106642,106237
"182",2017-02-08 13:00:00,769,18469,558,457,101,51,50,666,210,456,303,153,143718,143225
"183",2017-02-08 14:00:00,769,18470,652,537,115,51,64,1097,334,763,501,262,173634,172964
"184",2017-02-08 15:00:00,769,18471,746,605,141,81,60,1196,435,761,522,239,182782,182052
"185",2017-02-08 16:00:00,769,18472,893,751,142,78,64,1491,546,945,645,300,181687,181003
"186",2017-02-08 17:00:00,769,18473,983,770,213,134,79,1778,642,1136,782,354,167433,166755
"187",2017-02-08 18:00:00,769,18474,986,764,222,143,79,1777,667,1110,768,342,164014,163357
"188",2017-02-08 19:00:00,769,18475,928,738,190,116,74,1924,738,1186,834,352,163083,162445
"189",2017-02-08 20:00:00,769,18476,1102,829,273,182,91,2131,689,1442,1027,415,154731,154112
"190",2017-02-08 21:00:00,769,18477,1148,838,310,190,120,2504,649,1855,1317,538,140233,139634
"191",2017-02-08 22:00:00,769,18478,1270,897,373,252,121,2442,576,1866,1317,549,119755,119291
"192",2017-02-08 23:00:00,769,18479,1044,716,328,224,104,2586,531,2055,1458,597,101803,101373
"193",2017-02-09 00:00:00,770,18480,1104,690,414,268,146,2284,479,1805,1279,526,96071,95670
"194",2017-02-09 01:00:00,770,18481,1172,791,381,256,125,1820,370,1450,1046,404,95269,94899
"195",2017-02-09 02:00:00,770,18482,1060,710,350,255,95,1764,377,1387,1012,375,91024,90647
"196",2017-02-09 03:00:00,770,18483,983,669,314,216,98,1295,255,1040,760,280,87321,87012
"197",2017-02-09 04:00:00,770,18484,730,500,230,142,88,926,205,721,516,205,83202,82846
"198",2017-02-09 05:00:00,770,18485,546,361,185,128,57,545,152,393,289,104,80035,79754
"199",2017-02-09 06:00:00,770,18486,428,281,147,105,42,313,103,210,153,57,80646,80325
"200",2017-02-09 07:00:00,770,18487,390,287,103,73,30,172,66,106,76,30,81775,81448
"201",2017-02-09 08:00:00,770,18488,281,223,58,38,20,127,46,81,59,22,83525,83152
"202",2017-02-09 09:00:00,770,18489,319,254,65,38,27,81,26,55,36,19,84720,84318
"203",2017-02-09 10:00:00,770,18490,269,225,44,26,18,67,29,38,28,10,84678,84287
"204",2017-02-09 11:00:00,770,18491,308,268,40,20,20,122,43,79,51,28,91569,91197
"205",2017-02-09 12:00:00,770,18492,349,278,71,45,26,278,100,178,118,60,123555,123151
"206",2017-02-09 13:00:00,770,18493,541,420,121,74,47,637,195,442,293,149,176869,176367
"207",2017-02-09 14:00:00,770,18494,728,593,135,76,59,1215,392,823,560,263,209589,208994
"208",2017-02-09 15:00:00,770,18495,934,719,215,149,66,1577,492,1085,760,325,214301,213596
"209",2017-02-09 16:00:00,770,18496,904,727,177,113,64,1833,609,1224,831,393,208422,207699
"210",2017-02-09 17:00:00,770,18497,1015,782,233,154,79,2102,688,1414,997,417,190616,189894
"211",2017-02-09 18:00:00,770,18498,1125,856,269,167,102,2173,747,1426,1022,404,183914,183229
"212",2017-02-09 19:00:00,770,18499,1121,843,278,175,103,2330,728,1602,1128,474,180536,179863
"213",2017-02-09 20:00:00,770,18500,1142,833,309,201,108,2335,760,1575,1115,460,170040,169358
"214",2017-02-09 21:00:00,770,18501,1203,850,353,220,133,2611,722,1889,1337,552,155003,154439
"215",2017-02-09 22:00:00,770,18502,1110,775,335,226,109,2583,678,1905,1365,540,129252,128774
"216",2017-02-09 23:00:00,770,18503,1099,732,367,250,117,2484,579,1905,1375,530,106172,105762
"217",2017-02-10 00:00:00,771,18504,1081,707,374,244,130,2224,415,1809,1316,493,98421,98034
"218",2017-02-10 01:00:00,771,18505,1109,756,353,234,119,1774,367,1407,1009,398,94365,93972
"219",2017-02-10 02:00:00,771,18506,1045,703,342,222,120,1523,288,1235,899,336,87840,87509
"220",2017-02-10 03:00:00,771,18507,899,612,287,185,102,1081,235,846,614,232,82237,81909
"221",2017-02-10 04:00:00,771,18508,705,475,230,153,77,839,169,670,461,209,76528,76229
"222",2017-02-10 05:00:00,771,18509,617,403,214,154,60,607,142,465,348,117,70849,70563
"223",2017-02-10 06:00:00,771,18510,458,318,140,94,46,279,96,183,137,46,71819,71515
"224",2017-02-10 07:00:00,771,18511,343,242,101,60,41,161,58,103,70,33,73377,73041
"225",2017-02-10 08:00:00,771,18512,318,232,86,50,36,151,59,92,63,29,73084,72773
"226",2017-02-10 09:00:00,771,18513,272,209,63,29,34,75,26,49,33,16,75906,75576
"227",2017-02-10 10:00:00,771,18514,298,237,61,31,30,65,30,35,24,11,75945,75623
"228",2017-02-10 11:00:00,771,18515,311,254,57,28,29,144,54,90,63,27,83828,83488
"229",2017-02-10 12:00:00,771,18516,326,259,67,48,19,296,100,196,133,63,117899,117531
"230",2017-02-10 13:00:00,771,18517,484,405,79,45,34,610,199,411,270,141,172165,171658
"231",2017-02-10 14:00:00,771,18518,665,548,117,70,47,1189,385,804,537,267,198238,197663
"232",2017-02-10 15:00:00,771,18519,822,677,145,89,56,1422,505,917,605,312,198118,197479
"233",2017-02-10 16:00:00,771,18520,885,670,215,144,71,1745,643,1102,756,346,191546,190868
"234",2017-02-10 17:00:00,771,18521,865,674,191,128,63,1788,593,1195,811,384,172002,171379
"235",2017-02-10 18:00:00,771,18522,895,671,224,135,89,1879,635,1244,879,365,162667,162092
"236",2017-02-10 19:00:00,771,18523,1079,783,296,175,121,2088,656,1432,999,433,159771,159131
"237",2017-02-10 20:00:00,771,18524,1023,717,306,195,111,2305,589,1716,1240,476,148475,147931
"238",2017-02-10 21:00:00,771,18525,1054,708,346,235,111,2431,653,1778,1258,520,133275,132763
"239",2017-02-10 22:00:00,771,18526,1065,699,366,232,134,2482,557,1925,1402,523,109334,108915
"240",2017-02-10 23:00:00,771,18527,960,608,352,229,123,2400,502,1898,1367,531,88951,88604
"241",2017-02-11 00:00:00,772,18528,992,620,372,233,139,2180,377,1803,1320,483,78911,78570
"242",2017-02-11 01:00:00,772,18529,945,539,406,267,139,2027,351,1676,1226,450,73165,72883
"243",2017-02-11 02:00:00,772,18530,928,602,326,212,114,1787,302,1485,1097,388,69408,69135
"244",2017-02-11 03:00:00,772,18531,900,635,265,194,71,1578,245,1333,974,359,67847,67560
"245",2017-02-11 04:00:00,772,18532,771,538,233,159,74,1186,156,1030,757,273,64742,64458
"246",2017-02-11 05:00:00,772,18533,719,502,217,151,66,621,128,493,368,125,60560,60304
"247",2017-02-11 06:00:00,772,18534,537,384,153,102,51,409,97,312,230,82,56016,55775
"248",2017-02-11 07:00:00,772,18535,404,294,110,61,49,225,64,161,114,47,53695,53445
"249",2017-02-11 08:00:00,772,18536,346,271,75,43,32,131,45,86,67,19,51499,51278
"250",2017-02-11 09:00:00,772,18537,293,228,65,39,26,88,34,54,35,19,51751,51514
"251",2017-02-11 10:00:00,772,18538,274,227,47,32,15,92,43,49,37,12,52446,52213
"252",2017-02-11 11:00:00,772,18539,257,200,57,36,21,91,26,65,46,19,56807,56557
"253",2017-02-11 12:00:00,772,18540,357,267,90,63,27,195,47,148,103,45,64908,64650
"254",2017-02-11 13:00:00,772,18541,449,344,105,69,36,528,120,408,289,119,76499,76195
"255",2017-02-11 14:00:00,772,18542,642,462,180,134,46,1096,257,839,578,261,86992,86672
"256",2017-02-11 15:00:00,772,18543,775,533,242,165,77,1428,354,1074,753,321,93669,93287
"257",2017-02-11 16:00:00,772,18544,886,616,270,182,88,1580,397,1183,848,335,96516,96082
"258",2017-02-11 17:00:00,772,18545,1042,692,350,236,114,1781,431,1350,963,387,95259,94829
"259",2017-02-11 18:00:00,772,18546,1137,779,358,227,131,1898,487,1411,1000,411,91613,91229
"260",2017-02-11 19:00:00,772,18547,1104,742,362,229,133,1885,515,1370,1006,364,88450,88070
"261",2017-02-11 20:00:00,772,18548,1099,736,363,234,129,1995,523,1472,1082,390,84734,84318
"262",2017-02-11 21:00:00,772,18549,1083,693,390,265,125,2181,482,1699,1240,459,79204,78851
"263",2017-02-11 22:00:00,772,18550,1193,712,481,327,154,2339,419,1920,1390,530,73704,73413
"264",2017-02-11 23:00:00,772,18551,931,569,362,236,126,2161,346,1815,1315,500,68030,67723
"265",2017-02-12 00:00:00,773,18552,1040,606,434,311,123,2175,354,1821,1344,477,65663,65378
"266",2017-02-12 01:00:00,773,18553,1002,568,434,296,138,2017,320,1697,1246,451,64283,63988
"267",2017-02-12 02:00:00,773,18554,918,561,357,256,101,1634,262,1372,1001,371,63520,63196
"268",2017-02-12 03:00:00,773,18555,863,509,354,245,109,1347,193,1154,846,308,65276,64985
"269",2017-02-12 04:00:00,773,18556,832,500,332,243,89,938,154,784,579,205,66062,65790
"270",2017-02-12 05:00:00,773,18557,733,438,295,215,80,606,113,493,372,121,62020,61780
"271",2017-02-12 06:00:00,773,18558,547,312,235,149,86,381,76,305,227,78,58776,58512
"272",2017-02-12 07:00:00,773,18559,441,263,178,113,65,279,63,216,165,51,54581,54360
"273",2017-02-12 08:00:00,773,18560,327,210,117,80,37,152,48,104,76,28,52975,52750
"274",2017-02-12 09:00:00,773,18561,299,222,77,49,28,75,22,53,39,14,52519,52295
"275",2017-02-12 10:00:00,773,18562,253,190,63,34,29,65,27,38,29,9,53347,53146
"276",2017-02-12 11:00:00,773,18563,263,188,75,42,33,79,30,49,33,16,56259,56020
"277",2017-02-12 12:00:00,773,18564,297,196,101,62,39,230,63,167,115,52,63789,63556
"278",2017-02-12 13:00:00,773,18565,418,283,135,91,44,446,98,348,243,105,71265,70970
"279",2017-02-12 14:00:00,773,18566,617,413,204,140,64,866,154,712,501,211,79703,79412
"280",2017-02-12 15:00:00,773,18567,739,519,220,156,64,1380,238,1142,820,322,86927,86556
"281",2017-02-12 16:00:00,773,18568,913,611,302,193,109,1729,314,1415,1034,381,91987,91578
"282",2017-02-12 17:00:00,773,18569,1023,711,312,196,116,2016,363,1653,1191,462,92627,92194
"283",2017-02-12 18:00:00,773,18570,1128,754,374,245,129,2180,395,1785,1282,503,91547,91127
"284",2017-02-12 19:00:00,773,18571,1184,774,410,285,125,2430,442,1988,1439,549,90964,90516
"285",2017-02-12 20:00:00,773,18572,1159,764,395,281,114,2213,437,1776,1275,501,89228,88810
"286",2017-02-12 21:00:00,773,18573,1198,770,428,278,150,2196,411,1785,1324,461,85252,84847
